Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
gen|4|22,"[""{\n  \""circle entries report stronger, broader advanced-academic programs and measurable college outcomes than square entries\"": \""These reviews repeatedly name concrete program offerings and outcomes (IB programs and coordinators, many AP/honors options, dual‑credit pathways, 1:1 laptop/iPad initiatives, documented ACT/college‑matriculation and scholarship rates) that reviewers tie to real college readiness (e.g., “IB classes available,” “High AP enrollment,” “about 97% enter post‑secondary,” “students attended Georgetown/Notre Dame”). Square entries rarely list IB/AP breadth or hard outcome metrics and instead offer only general claims about college prep.\"",\n  \""circle entries describe more consistent one‑on‑one instructional support, low student‑teacher ratios, and active counselor follow‑up than square entries\"": \""Many circle reviews emphasize individualized teaching and counseling practices—teachers who “go the extra mile,” low student/teacher ratios, after‑school help, proactive remediation and named counselors credited with college admissions help—whereas square reviews mainly describe support as conditional on student motivation or note that help is limited or inconsistent (e.g., “if you put in the work the teachers were supportive”).\"",\n  \""square entries report more severe and systemic safety/behavioral crises and higher student desire to transfer than circle entries\"": \""Square reviews more often catalogue ongoing violent or disorderly incidents (frequent fights, police intervention, gangs, weapons concerns) and broad student dissatisfaction leading to transfers (“9/10 kids would say they would like to move schools”), whereas circle reviews more often emphasize either manageable discipline or localized incidents rather than that level of systemic, school‑wide safety breakdown.\"",\n  \""circle entries report greater athletic prioritization, athlete favoritism, and sports‑driven resource allocation than square entries\"": \""Circle reviewers frequently allege that athletics dominate school priorities (funding diverted to football, coaches/student athletes receiving favoritism, alleged grade protection for athletes, social status tied to sports), with concrete examples like ‘EVERYTHING IS FOOTBALL RELATED!’ and claims that non‑athletes are marginalized; square reviews do mention sports but do not assert athletics consistently crowd out academics or drive favoritism.\"",\n  \""circle entries display greater within‑school heterogeneity—strong, program‑level highs alongside concrete operational or equity lows—than square entries' more uniform narratives\"": \""Circle reviews repeatedly contain sharply mixed, program‑specific accounts in the same school (glowing program or teacher praise next to complaints about fights, underfunded departments, or inequitable discipline: e.g., ‘EXCELLENT instructors…but dirty facilities and fights’), indicating patchwork quality across programs and populations; square entries tend to present a more uniform institutional verdict (one dominant, consistent critique or praise) rather than this multi‑tiered variability.\""\n}""]",,44.57914900779724,20044,2176,2760,,[],['resp_0933f82493df58cd006a74d10a81f0819ebcf1c4d1a456927a'],True
gen|2|56,"[""{\n  \""circle entries report more severe student-safety and mental‑health crises (bullying, violence, drug/sexual activity, self‑harm, suicide) than square entries\"": \""These reviews describe concrete, repeated safety and student‑wellbeing failures—weekly fights, on‑campus drug use and sexual activity, teacher assaults, pervasive bullying, students cutting or saying they want to die, panic attacks, and families removing children for safety—problems that appear far more often in circle entries than in square entries (examples: 'sex in the parking lot, smoking pot', 'I have been bullied since august…they do nothing', 'she says she hates her life and wants to die').\"",\n  \""square entries describe more consistently dedicated, effective classroom teachers and instructional support while circle entries report more mixed/variable teacher quality and turnover\"": \""Square reviews repeatedly note caring, committed teachers and steady classroom support, whereas circle reviews contain many reports of wide variation, high turnover, inexperienced/unqualified staff, and pedagogical weakness (examples: Square 'outstandingly dedicated teachers who love their job' vs Circle 'some teachers do a fantastic job…others are clueless' and 'over 50% of the teachers have left').\"",\n  \""circle entries report more favoritism, unequal discipline, and local/athletic/wealth‑based privilege than square entries\"": \""Circle reviewers frequently allege selective enforcement and preferential treatment—dress‑code targeting, athletic favoritism, multi‑generational/local privilege, wealth‑based advantages, and grade/placement manipulation—while square reviews rarely make these systemic favoritism claims (examples: 'unless you are a multi generational local you will not receive the best', 'they will hold your child back…to let a favorite play', 'discipline is not equal (depending on who you are)').\"",\n  \""circle entries describe more operational, facility, and administrative management failures and procedural rigidity than square entries\"": \""Circle texts report concrete logistical and management breakdowns—abrupt curriculum/schedule changes, denied elevator access, closed bathrooms, poor attendance/contact tracing, misused surveillance, refused accommodations, overcrowding, and repeated budget/levy strains—whereas square reviews more often note recent improvements or fewer such operational failures (examples: 'broke my ankle…and they REFUSED to let me take the elevator', 'the school did not contact my family the 2 times i was exposed to covid', 'guardrails need to be fixed').\"",\n  \""circle entries emphasize vocational/CTE, hands‑on career pathways, and broad extracurricular breadth while square entries emphasize AP/IB and measurable college‑preparatory offerings and outcomes\"": \""Circle reviews more often list shop/CTE programs, JROTC, dual‑enrollment with community colleges, nascent engineering shops, and numerous practical extracurriculars (examples: 'Tech center: Nursing, EMT, Welding, Robotics', 'their JROTC program is top notch'), whereas square reviews more often highlight formal advanced academic tracks, AP/IB course counts and college‑prep outcomes (examples: 'offers over 17 AP courses', 'IB curriculum…more challenging', 'students earned 21 college credits').\""\n}""]",,47.31043314933777,20114,2816,3491,,[],['resp_0e57fafc36bfa6d0006a74d108a964819c881425ec7c5add09'],True
gen|4|11,"[""{\n  \""circle entries report more severe student-safety problems, pervasive bullying, and staff‑complicit discrimination than square entries\"": \""This bucket captures reviews that describe ongoing physical assaults, sexual harassment, racial and transphobic abuse, and explicit failures by staff to stop or even actively enable those harms (e.g., “kids are getting assaulted every single day on school grounds,” “STAND UP FOR THE LITTLE GIRL… who is getting bullied,” “I spent my entire life being called racial slurs… even the staff be racist,” and “Sexual assault… are rampant and under addressed”). Falling here means the school narrative centers on persistent, serious safety and bias incidents plus ineffective or complicit adult response.\"",\n  \""circle entries describe more administrative dysfunction, instability, and resource/facility mismanagement than square entries\"": \""This groups reviews that allege chaotic or evasive leadership, frequent principal turnover, lost records, censorship/PR-driven suppression, nepotism/favoritism, and mismatches between capital spending and student experience (examples: “6 or 7 different Principals in the last 5 years,” “they will either ignore it or try to sweep it under the rug,” lost transcripts delaying graduation, and “$70Million… jail like with no windows”). Content in this bucket focuses on governance problems and concrete operational failures (communication breakdowns, record-keeping, marketing over accountability, and misallocated facilities spending).\"",\n  \""circle entries document stronger and more concrete advanced-academic programs and college-prep pathways than square entries\"": \""This bucket includes reviews that name IB/AP/honors, dual‑enrollment or college‑credit opportunities, STEM/medical magnets, and clear college matriculation outcomes (e.g., “IB Diploma program,” “So many AP & honors classes,” “graduates with many college credits,” “Last year over 97% of Seniors went on to college!!”). Items here mean the school is described as offering identifiable advanced-course pathways and measurable postsecondary preparation.\"",\n  \""square entries report more instructional neglect, unprofessional or unqualified teachers, and harmful classroom practices than circle entries\"": \""This bucket groups reviews describing poor pedagogy, staff hostility or neglect, unsafe teacher behavior, and widespread underqualified/unengaged instructors (examples: “unenthusiastic, unqualified teachers,” “a teacher that was dripping blood… didn't let her go to the bathroom,” “teachers fall asleep in class,” and instructors who post grades skewed toward D/F). Inclusion means the dominant issue is classroom-level harm or incompetence that undermines learning and student well‑being.\"",\n  \""circle entries emphasize concrete extracurricular identity and programmatic prioritization (strong/visible arts and athletics, plus funding or favoritism toward specific programs) more than square entries\"": \""This bucket covers reviews that describe distinctive, named extracurricular strengths (national‑champion robotics, outstanding band/choir, sports facilities, arts magnet) and/or complaints that resources are prioritized to athletics or certain programs (e.g., “national champions robotics team,” “one of the best bands,” “all money goes to football not education,” and parents told to pay for club teams to gain exposure). Content here centers on the school’s extracurricular profile and explicit allocation or favoritism of resources toward particular programs.\""\n}""]",,45.36075782775879,20229,2176,2876,,[],['resp_0784a1107f48d0bb006a74d10a29f081a184a73fa6501970f8'],True
gen|1|31,"[""{\n    \""square entries report more professional, responsive teachers and administrators than circle entries\"": \""These entries describe staff who are organized, supportive, and easy to reach (e.g., “Their teachers were excellent,” “guidance counselor is very easy to reach,” “administration...going the extra mile”), in contrast to circle reviews that frequently allege rude, indifferent, or unresponsive office staff and counselors and teacher misconduct. Membership means the review foregrounds proactive communication and constructive staff–parent/student relationships rather than operational complaints or allegations of mistreatment.\"",\n    \n    \""circle entries report more pervasive bullying, violence, sexual harassment, and failed/complicit safety responses than square entries\"": \""These entries document repeated student-on-student harm and ineffective or enabling adult responses (e.g., “bullying was out of control,” “sexual assault & harassment was more common,” “administration and coaches buy into it and allow it to flourish,” “students were jumped”), whereas square entries rarely describe systemic safety failures. A review fits here when it emphasizes ongoing safety incidents, racist or sexualized harassment, physical fights, or claims that school leadership did not protect victims.\"",\n    \n    \""circle entries enumerate more concrete academic programs, advanced pathways, and extracurricular breadth (IB/AP/academies, vocational shops, JROTC, band, FFA, dual enrollment, internships) than square entries\"": \""These entries list specific, school-run offerings and measurable college-prep pathways—IB, AP/IB academies, SkillsUSA/FFA, JROTC, dual enrollment, capstones, formal internship pipelines and career academies—while square reviews typically omit such detailed program inventories. A review belongs here when it names structured curricular tracks, vocational programs, or explicit credit/college-prep options as major features of the school.\"",\n    \n    \""circle entries document more facility, operational and resource problems (aging buildings, overcrowding, flooding, HVAC, outdated books, high fees, uneven tech rollouts) than square entries\"": \""These entries report concrete physical and operational deficits—small libraries, mildew/air-quality, flooding, overcrowded gyms, old textbooks, withheld transcripts for unpaid fees, inconsistent technology/device programs or problematic laptop rollouts—while square entries more often highlight adequate or improved facilities. Put a review here when its core evidence concerns buildings, maintenance, crowding, fees, or other operational infrastructure issues rather than pedagogy or programs.\"",\n    \n    \""circle entries report more uneven instructional quality, staffing problems, special-education/IEP failures, and administrative favoritism or punitive abuses than square entries\"": \""These entries allege uncertified or ineffective teachers, high turnover, weak subject-level instruction (e.g., failing math program), IEP noncompliance, grade tampering, punitive demerit/detention systems, and favoritism toward athletes/connected families (e.g., ‘teachers not certified,’ ‘numerous teachers resigned,’ ‘grades changed,’ ‘athletes get preferential treatment’), whereas square entries do not make these broad claims of instructional incompetence or administrative abuse. A review fits here when it centers on teacher qualifications/retention, academic integrity, special‑education compliance, or unequal/arbitrary discipline and favoritism by staff/administration.\""\n}""]",,48.102094650268555,20090,2048,2760,,[],['resp_0bf0ff56ec3161e4006a74d1085ad481a187b9e1dd63e5ef78'],True
gen|3|42,"[""{\n  \""circle entries report more unresolved student-safety incidents, severe violence, bullying (including staff-enabled bullying), and unsafe transportation than square entries\"": \""These reviews recount concrete safety failures — unaddressed assaults and concussions, frequent fights and gang activity, robberies that were not acted on, allegations that staff (and bus supervisors) participated in or enabled bullying, and reports of students roaming/truancy — all presented as institutionally unresolved (e.g., “My son … suffered a concussion. The attacker was allowed to remain,” “the biggest bullies are the staff,” “most bus drivers are unsafe”). Square reviews mention bullying or calls for improved security but do not contain the same pattern of unchecked severe violence or staff-complicit victimization.\"",\n  \""circle entries document more administrative dysfunction, leadership instability, unresponsiveness, and operational mismanagement than square entries\"": \""Many circle reviews describe repeated principal/superintendent turnover, missed communications and scheduling failures (SAT sign‑up, counselor scheduling errors), corrupt or opaque budget/prioritization decisions, robotic/harassing mass calls, and guidance/counseling breakdowns that harmed graduation progress (e.g., “absurd principal and administrative turnover,” “missed my chance to take the SAT because the school failed to notify,” “budget allocation system is very corrupt”). Square reviews by contrast highlight more stable or responsive leaders and do not show the same breadth of systemic operational failures.\"",\n  \""square entries report more institutional academic prestige, systematic advanced-course rigor, and public recognitions (AP/IB/awards/rankings) than circle entries\"": \""Square reviews frequently cite formal markers of academic distinction — abundant AP/Pre‑AP/AP exam success, IB/Governor’s School pathways, National Merit/awards, and high external rankings (U.S. News, Blue Ribbon) — and describe a culture of high academic expectations (“U.S. News rates HHS #14th... Blue Ribbon School,” “kids felt challenged… well prepared for college”), whereas circle reviews more often emphasize local program diversity and individual outcomes rather than sustained institutional prestige.\"",\n  \""circle entries report more concrete vocational, dual-enrollment, experiential learning pathways, and named alumni/college-success outcomes than square entries\"": \""Circle reviews repeatedly list hands‑on and career-focused offerings (ROTC, Health Occupations, welding, audio production, FFA), formal dual‑enrollment/college‑credit partnerships, internships and community partnerships, plus explicit alumni metrics and scholarship/college-placement anecdotes (associate degrees while in high school, named college acceptances and scholarship totals). Square reviews rarely describe such concrete vocational/dual-enrollment pathways or the same degree of documented post‑graduation outcomes.\"",\n  \""circle entries report more pervasive community-driven favoritism, nepotism, cliquishness, and identity-based exclusion (by alumni status, family wealth, religion, race, or sexual/gender identity) than square entries\"": \""Multiple circle reviews allege preferential treatment for alumni, staff children, donors and honors/AP/athlete tracks, hiring based on local ties, and exclusionary social climates that punish nonconformity or non-majority identities (e.g., “fantastic place if you are the child of an alum…,” “Please don't come… if you are not a Christian, white, and rich,” “Popularity is determined by family wealth”), while square reviews do not present the same consistent pattern of nepotistic or identity‑based exclusion.\""\n}""]",,46.524547815322876,20148,2176,2933,,[],['resp_029f2259d6c6618f006a74d109608481a1abfbc48cf7967227'],True
gen|2|45,"[""{\n  \""circle entries report more severe student-safety incidents and administrative failure to discipline or protect than square entries\"": \""This bucket captures concrete safety problems and failures of enforcement that reviewers attribute to the school: fights, stabbings, guns/weapons on campus, repeated lockdowns, bus assaults, pervasive bullying and racial harassment, and multiple accounts that administrators did not expel or meaningfully intervene (e.g., “After the stabbing last year,” “Students who brought guns … were not expelled,” “Bullying is a major problem that administration doesn't want to deal with correctly,” bus assaults and no camera footage).\"",\n\n  \""circle entries describe more concrete advanced, dual‑credit, and vocational program offerings (AP/dual enrollment/magnet/CTE/industry certifications) than square entries\"": \""This bucket groups mentions of specific, structured academic pathways and facilities: AP cohorts and passing AP exams, dual‑enrollment/college‑credit semesters, career academies and magnet internships, state-recognized CTE programs and certifications, and specialized vocational labs (e.g., culinary, nursing, cosmetology, welding, master-chef instruction), all repeatedly cited in circle reviews as available and influential for student outcomes (e.g., “dual enrollment… earned 16 semester hours,” “state of the art culinary classroom,” “CTE is one of the best in the state”).\"",\n\n  \""circle entries report more systemic administrative, governance and operational dysfunction (mismanagement, policy/financial/legal failures, enrollment/assignment errors) than square entries\"": \""This bucket collects governance and operations problems described by reviewers: unilateral policy changes and schedule extensions without community vote, district/board consolidation or program closures, accreditation or legal/financial irregularities (PTA checks bouncing, lawsuits), grade-manipulation pressure, lost credits/arrests mishandled, broken communication systems, parking/permit enforcement failures, and repeated scheduling/enrollment errors (e.g., “closure of the Alternative location,” “THE WEB SITE GIVES NO INFORMATION,” “teachers are being told to alter grades,” “Freshman enrollment process is a joke”).\"",\n\n  \""circle entries report more direct teacher/counselor-led supports and measurable remediation/outcomes than square entries\"": \""This bucket covers concrete, staff-driven interventions and their results: free tutoring that raised grades, one‑on‑one counselor meetings and formal college-prep classes, targeted remediation catching students up into advanced diplomas, named teachers who provided extra help beyond class, 1:1 laptop programs and small-class individualized attention, and multiple anecdotes tying those supports to improved grades and college readiness (e.g., “The school offered free tutoring… raised my grades,” “The director meets with each student once as a junior and then again as a senior,” “teachers will do anything to help [students] succeed”).\"",\n\n  \""circle entries report stronger extracurricular ecosystems, athletic prominence and associated favoritism/social selectivity (cliques, alumni/parent networks, waitlists) than square entries\"": \""This bucket groups reviewer comments about breadth and social dynamics of out‑of‑class life: expansive club lists, performing arts and ROTC, strong career/athletic teams, active booster/fundraising culture, school waitlists/selective admissions, and recurrent claims that athletes/fundraisers or wealthy families receive preferential treatment or social prestige (e.g., “There is an extracurricular activity for anyone,” “places way, way too much of an emphasis on sports,” “If you don’t play sports…they could care less,” plus multiple multi‑generation alumni/parent involvement references and reports of cliquish, exclusionary social norms).\""\n}""]",,48.219672203063965,20167,2240,3033,,[],['resp_0e769dd6f6044d06006a74d108f2d481a29f7312195e04cc09'],True
gen|3|44,"[""{\n  \""circle entries report more frequent and severe student-safety incidents, physical violence, and racially‑targeted bullying than square entries\"": \""This bucket groups reviews that describe real safety crises (stabbings, repeated lunch fights, bomb threats, constant police presence), pervasive physical assault and visible injuries, and racially‑motivated targeting of students (bathroom attacks, daily racial insults) — e.g., mentions of ‘After the stabbing last year,’ ‘police are there constantly,’ and ‘the kids don’t care for children that are white and my boys were targeted.’ These accounts describe schoolwide safety and bullying failures rather than only isolated misbehavior or short‑term conflict.\"",\n  \""circle entries report richer, more visible extracurricular, arts, athletics, and vocational programs on campus than square entries\"": \""This bucket captures reviews emphasizing a strong roster of non‑academic offerings — orchestra/choir/theatre, marching band, lacrosse/athletics, JROTC, shops/vocational programs, internships and school‑run events — e.g., ‘The orchestra, choir and theater programs… Great boys lacrosse team… JROTC honors program… the shops are what really make the school great’ and references to performing‑arts majors and large community events.\"",\n  \""circle entries report more advanced academic pathways and measurable selective outcomes (IB/honors/AP/dual‑enrollment, high test/college metrics) than square entries\"": \""This bucket groups concrete programmatic academic strengths and credentials: full IB programs, honors pressure, AP/dual‑enrollment or college‑credit courses, National Merit/100% acceptance claims and high SAT/AP scores — for example, ‘The IB Program is excellent,’ ‘AP scores and SAT scores are among the highest,’ and ‘it is now possible to get Eastern University credits.’ These are about course availability, diploma pathways, and measurable postsecondary outcomes.\"",\n  \""circle entries report more operational, facility, staffing, and funding shortfalls or logistical breakdowns than square entries\"": \""This bucket covers tangible resource and operations failures: overcrowding and capacity mismatches, broken HVAC/mold/no hot water, trailers and limited parking, missing textbooks and outdated tech, counselor shortages, failed levies and misallocated district funding — e.g., ‘built for 2400 and will have over 3000,’ ‘saw mold on the ceiling,’ ‘No advanced placement classes… books from the early 2000's,’ and ‘They never pass bonds or levy's.’ These are concrete infrastructure, staffing, and budget problems that constrain school functioning.\"",\n  \""circle entries report more favoritism, unequal enforcement, exclusion, and discriminatory staff/administrative behavior than square entries\"": \""This bucket groups allegations that administrators/staff protect well‑connected students and athletes, apply rules unevenly, exclude or favor parents, and tolerate discrimination (race/wealth/sexual orientation/religion) — examples include ‘They bend over backwards to protect the football players,’ ‘distribution of scholarships… to students with parents who are well known,’ ‘you feel out of place if you aren't rich and white,’ and ‘teachers and staff totally ignore parents not in their little circle.’ These items describe biased practices, nepotism, and exclusionary policies rather than neutral operational limits.\""\n}""]",,46.65005016326904,20081,2112,2803,,[],['resp_0152924dc327ecc7006a74d10979ec819e9766285a50d2e4de'],True
gen|1|48,"[""{\n  \""circle entries describe stronger advanced/rigorous academic programs and provide more concrete college/admissions outcomes than square entries\"": \""These reviews report concrete programmatic evidence (extensive AP/IB/honors tracks, career‑technical/early‑college academies) and measurable student outcomes (full‑ride scholarships, Ivy/Big Ten placements, alumni matriculation lists) that square entries generally lack; examples include “My daughter is taking 11 AP courses,” “IB Program is top notch,” and “Class of 2014 … received more than $5 million in scholarship offers.”\"",\n  \n  \""circle entries document richer extracurricular and community networks (performing arts, competitive band, career academies, alumni/parent engagement) than square entries\"": \""Circle reviews enumerate a broad, high‑quality extracurricular ecosystem and lasting community ties—marching band trophies, conservatory‑style arts tracks, FFA/agriculture, named career academies, active alumni and parent networks—while square reviews rarely list this depth; examples include “The band program. AMAZING,” “five tracks to follow at SPCPA,” and “life long friendships with alumni.”\"",\n  \n  \""circle entries report more frequent/severe student safety, bullying, and substance‑use incidents and related disciplinary failures than square entries\"": \""Many circle reviews recount ongoing fights, gang activity, pervasive bullying, drug use/on‑campus sexual activity, robberies and ineffective discipline or staff complicity, whereas square entries do not present this level of safety breakdown; illustrative lines include “there is almost always a fight everyday,” “major bullying and drug problem,” “I've been robbed,” and “Drugs, fights… smoking in the bathrooms is obscene.”\"",\n  \n  \""circle entries describe more systemic administrative and guidance failures (unresponsiveness, scheduling/IEP breakdowns, governance/cover‑ups, punitive fee policies) than square entries\"": \""Circle reviews repeatedly cite school‑level operational breakdowns—unavailable or overwhelmed counselors, scheduling errors that cost credits, ignored IEPs, opaque governance, long unresolved investigations, and punitive fee/withholding practices—while square reviews rarely show this combination of systemic failures; examples include “Guidance counsels are never available,” “they have often ignored IEPs,” “superintendent conveniently always had a meeting,” and “withholding graduation cap and gown.”\"",\n  \n  \""circle entries portray more consistently caring, student‑centered teachers and direct academic supports while square entries report more uneven, unqualified, or uncaring teacher performance\"": \""Circle reviews frequently emphasize devoted, proactive teachers (named standout teachers, quick teacher communication, Saturday classes, one‑on‑one support) whereas square reviews contain many reports of indifferent or ineffective teachers (\\\""most teachers do not teach\\\"", punitive grading, bullying by staff); examples: “teachers are FANTASTIC,” “teachers give cell phone numbers… respond in less than 12 hours,” versus “a TEACHER called me stupid” and “most teachers do not teach.”\""\n}""]",,48.77749180793762,20223,1856,2471,,[],['resp_09215cf139f079f1006a74d1087d6081918554c31b41a21028'],True
gen|2|6,"[""{\n  \""circle entries document broader, more formalized curricular and extracurricular programs and external partnerships than square entries\"": \""These circle reviews repeatedly name concrete program offerings and partnerships (AP/dual‑credit, IB, Early College, Performing Arts Career Academy, vocational engineering/CTE, robotics/STEM labs, SLC/house systems, NHS/tutoring, internships and college partners) and cite awards and measurable program outcomes (scholarships, state records). By contrast square reviews rarely list that many structured pathways or external partnerships (square mentions college prep more generally but not the same program breadth).\"",\n  \""circle entries report more acute facility, capacity, and operational resource shortfalls than square entries\"": \""Circle texts contain detailed, recurring complaints about overcrowding and capacity (school built for 2400 now 3000+, bottle‑necked halls), broken or unsanitary infrastructure (no AC, filthy bathrooms, roach infestations, broken toilets, sewage‑adjacent portables), cafeteria and food‑service problems (terrible/old food, understaffed lines, reduced lunch time) and routine material shortages or outdated tech (not enough copies, old computers). Square reviews do not describe these kinds of chronic physical‑plant and operational resource failures.\"",\n  \""circle entries allege more academic‑management and assessment problems (grade manipulation, inconsistent grading, ineffective remediation, and recruiting misrepresentation) than square entries\"": \""Multiple circle reviewers claim systemic grading/assessment issues—grade inflation and institutional minimums ('NO child receives less than a C'), teachers letting students retake tests repeatedly or 'fib' grades, intra‑course grading inconsistency, ineffective remediation despite heavy student effort, and false advertising about class availability—whereas square reviews generally address instruction more positively and lack such systemic assessment‑management allegations.\"",\n  \""circle entries report more bullying, cliquish social exclusion, racism, sexual‑harassment mishandling, and ineffective disciplinary response than square entries\"": \""Circle reviews contain many explicit safety and social‑climate accounts: 'bullying is rampant', assaults and cyberbullying, entrenched cliques and socioeconomic/status teasing, racial problems, mishandled sexual harassment and examples of discipline that punish victims and fail to stop recurrence; square reviews largely do not raise these pervasive student‑on‑student safety and exclusion problems.\"",\n  \""square entries report more consistent, professional, and supportive staff/counseling engagement and parent communication than circle entries\"": \""Square reviews frequently praise accessible, helpful teachers and counselors and steady parent–school contact (examples: named helpful counselor, consistent outreach), while many circle reviews instead call out favoritism, unprofessional staff behavior (gossiping, bullying by staff), pay/turnover and administrative mismanagement or poor communication—so square texts depict steadier staff/counseling responsiveness and follow‑through relative to circle texts.\""\n}""]",,48.77988791465759,20126,2816,3458,,[],['resp_0d5df4e952981749006a74d108a1c8819fbecc1f148707afb0'],True
gen|1|13,"[""{\n  \""circle entries report more severe student-safety incidents, pervasive bullying, substance misuse, and acute student mental‑health crises than square entries\"": \""This bucket captures circle reviews that list concrete safety breakdowns (stabbings, frequent physical fights, firearm-on-campus, drug distribution), unchecked bullying, and extreme student mental‑health outcomes (multiple suicides, PTSD claims) — e.g. “After the stabbing last year,” “Bullying runs rampant and unchecked,” and “The number of suicides … are absolutely shocking,” contrasted with square reviews that focus on bullying/fights or general threats rather than the same level of violence or suicide clusters.\"",\n  \""circle entries report more administrative/teacher unprofessionalism, punitive or uneven discipline, favoritism, and staff demoralization than square entries\"": \""This bucket groups circle claims about abusive or unprofessional staff and punitive, inconsistently applied discipline — examples include harassment/threats by principals, punitive dress‑code enforcement, teacher cursing/gossip, favoritism toward athletes or family names, ‘locks kids in room with police,’ and high teacher turnover or demoralization (e.g. “my son was harrsed and theatrened by the prinpicapal,” “no mismatched socks…applies only to normal kids,” “the teachers have given up”), whereas square reviews rarely allege active mistreatment by leaders or staff.\"",\n  \""circle entries report more concrete facility, resourcing, and operational shortfalls (aging tech/buildings, overcrowding, scheduling/lunch/transport logistics and funding gaps) than square entries\"": \""This bucket covers circle observations about physical and operational constraints that limit programs — outdated technology and libraries, mold/ HVAC/trailer issues, overcrowded halls and parking shortages, long lunch lines and blocked class time, sudden curriculum/schedule changes, and explicit funding shortfalls (e.g. “technology and library is outdated,” “so overcrowded…not enough student parking,” “funding isnt great…the building is old”), while square reviews generally do not emphasize systemic facility or chronic resourcing failures.\"",\n  \""circle entries report more (and more explicitly named) advanced/specialized academic pathways, extracurricular academies, arts/music programming, and measurable postsecondary outcomes than square entries\"": \""This bucket groups circle reports that list concrete programmatic offerings and outcomes — IB/VPA/Honors/AP/dual‑enrollment, named academies (Sports Medicine, magnet engineering), strong music/theater programs, one‑to‑one laptops, and alumni college placements (Ivies, conservatories, documented scholarships) — e.g. “VPA 9th grader & IB senior,” “dual credit…already has earned three college credits,” and “top university…Masters in Education,” whereas square contains fewer such named program+outcome inventories.\"",\n  \""square entries describe more consistent teacher dedication, counseling/supportive outreach, administrative responsiveness, and individualized remediation/college‑preparation follow‑through than circle entries\"": \""This bucket captures square reviews that emphasize steady, caring staff and concrete student supports — teachers who ‘go above and beyond,’ supportive counselors and college offices, administration outreach to reconcile issues, structured tutoring/remediation and measurable preparation for college — e.g. “The teachers are TOTALLY dedicated,” “The guidance department is always there,” and “did reach out to our family…offered to make things right,” contrasts with circle reviews that more often report counseling neglect, inconsistent outreach, or teacher apathy.\""\n}""]",,48.80406212806702,20042,2496,3262,,[],['resp_0c18779b37673c51006a74d108575c81a190a5ec5be759d7a9'],True
gen|3|17,"[""{\n  \""circle entries report more acute safety incidents, pervasive bullying, gang/weapon presence, and ineffective discipline than square entries\"": \""This bucket captures reviews describing concrete safety failures and unresolved student-on-student or staff-on-student abuse (weapons found in lockers, frequent lockdowns, gang affiliation, repeated bullying, police-involved incidents) together with staff/administration unwillingness to act — e.g., “security take a gun out of a locker,” “lockdowns every other week,” “the gangs run the town and the schools,” and “BULLYING is out of control; school does nothing.”\"",\n  \""circle entries describe greater administrative unresponsiveness, punitive/suppressive governance, nepotism, and parent exclusion than square entries\"": \""This groups operational and governance complaints about leadership behavior and parent relations: ignored emails/notifications, administrators who belittle or exclude parents, hiring/contract nepotism, enrollment-for-funding decisions, suppressed dissent, and mishandled IEP documentation — examples include “do not respond to emails,” “parents are treated like outsiders,” “the new coaches had teaching wives that needed a job,” and administrators refusing IEP accommodations or threatening exclusion.\"",\n  \""square entries emphasize broader, consistently-documented college-prep and advanced-program offerings and measurable postsecondary outcomes more than circle entries\"": \""This bucket collects claims of structured advanced academic pathways and demonstrable outcomes (AP/IB/PSEO/dual-enrollment/college matriculation, scholarship totals, and named program partnerships) that are presented clearly and uniformly in square reviews — e.g., references to IB and PSEO, CNA clinical hours, AP success, dual-enrollment credit, and scholarship/college-placement metrics.\"",\n  \""circle entries show more variable and problematic classroom instruction and assessment practices (punitive grading, neglectful/ineffective teaching, poor pacing, high turnover) than square entries\"": \""This covers classroom-level evidence of instructional failures and inconsistency: teachers refusing to grade or give rubrics, punitive zeroing or inflexible assessment policies, widely uneven teacher competence, pacing problems in Pre-AP/AP delivery, and notable turnover — illustrated by statements like “Teachers always give you zeros,” “refusal to grade homework,” “teachers never know what they're teaching,” and teachers quitting due to behavior/COVID.\"",\n  \""circle entries report worse facilities, resourcing, crowding, and day-to-day operational failures (maintenance, food, scheduling, technology gaps) than square entries\"": \""This bucket groups concrete infrastructure and service problems: overcrowded classes and campuses, poor building condition (roaches, sewage smell, no AC, leaking roofs), broken logistics (wrong orientation times, lost meal accounts, yearbook delays), and resource shortfalls or uneven tech — e.g., “so many roaches,” “50 kids in her classes,” “teachers are really bad about putting in their grades,” and “there is no science lab / no band.”\""\n}""]",,48.050682067871094,20097,2112,2724,,[],['resp_074a0c7822898592006a74d108f17481929ebd693d14aff4c6'],True
