Identifier,Response,Web Search Sources,Time Taken,Input Tokens,Reasoning Tokens,Output Tokens,Reasoning Effort,Error Log,Response IDs,Successful
gen|0|50,"[""{\n  \""Square entries report more frequent and serious student-safety incidents (fights, threats, drugs, sexual violence) and visible police/security involvement than circle entries\"": \""These reviews describe recurring physical fights, threats (including social‑media shooting threats), pervasive drug/gang activity, sexual‑assault claims, and explicit on‑site enforcement (police officers, drug dogs, security escorts) as concrete school realities (e.g., “fights happening almost every day,” “drug dogs monthly,” “several rapists attend/attended…administrators did nothing”), whereas Circle reviews contain little or no comparable reporting of such severe safety incidents or law‑enforcement presence.\"",\n  \""Square entries describe more formal advanced/specialized academic and extracurricular programs and measurable postsecondary/award outcomes than circle entries\"": \""These reviews enumerate institutional programs and demonstrable outcomes — IB/AP tracks, magnets, dual enrollment, AVID, pre‑med/engineering pathways, award‑winning band/debate/theater, athletic championships, and scholarship/college placements (e.g., ‘IB students accepted to top universities,’ ‘Seven Million in Scholarships/Grants’) — a level of named programmatic breadth and concrete outcomes largely absent from Circle entries.\"",\n  \""Square entries document more administrative and district‑level mismanagement, favoritism/nepotism, politicization, and legal/financial controversies than circle entries\"": \""Reviewers report governance and ethical problems (retire‑rehire scandals, missing funds, legal threats over school practices, board/ superintendent macro‑management), plus explicit favoritism toward athletes/wealthy families and nepotistic discipline patterns (e.g., ‘money influences decisions,’ ‘favoritism toward teacher/admin kids’), whereas Circle reviews rarely raise district‑level scandals or systemic patronage claims.\"",\n  \""Square entries report more operational, logistical, and physical‑plant problems (overcrowding, schedule/registration failures, transportation and grade‑portal breakdowns, disrepair, pests or phased renovations) than circle entries\"": \""These reviews point to chronic capacity and operations failures — extreme overcrowding and modular classrooms, unresolved schedule/registration errors, long drop‑off delays and bus confusion, teachers not updating grade portals, broken toilets/infestations, and messy/partial renovations (e.g., ‘8 modular buildings,’ ‘PowerSchool not updated,’ ‘mouse traps in classrooms’), while Circle entries contain few or no such concrete operational breakdowns.\"",\n  \""Square entries show greater within‑school variability and inconsistent student supports (uneven teacher quality, mixed special‑education/IEP and counseling implementation, polarized student outcomes, and repeated parental advocacy) than circle entries\"": \""Many Square reviews contrast transformative, named teachers and successful IEP/counseling outcomes with accounts of disengaged teachers, IEP noncompliance, guidance misplacements, and the need for relentless parent intervention (e.g., ‘one miracle teacher vs many who shouldn’t be teachers,’ ‘IEP ignored…then another parent reports IEP prepared child for college’), producing starkly polarized experiences that Circle reviews do not similarly depict.\""\n}""]",,37.794265031814575,19699,1664,2353,,[],['resp_0f9da6c897eaa9d4006a7256d7bd2481928e20963dd3009252'],True
gen|1|54,"[""{\n  \""square entries document broader and more concrete curricular, vocational, extracurricular and advanced-program offerings (AP/IB/dual-credit, Career Center, robotics, arts/theatre, vocational pathways) than circle entries\"": \""This bucket covers program-level descriptions: square reviews enumerate Career Center services, FIRST Robotics, Auto/Cosmetology/Computer Game Design, IB/AP/dual-credit classes and specific arts/theatre honors (Thespian Troupe, critic's choices), plus alumni college-credit outcomes — whereas circle reviews largely omit or report limited AP/advanced offerings and do not list comparable vocational or extracurricular breadth.\"",\n  \""square entries report more and more-specific campus facilities, maintenance, sanitation, overcrowding and neighborhood-access safety details than circle entries\"": \""Square reviews frequently name physical- and access-related conditions (parking/entrance hazards tied to overcrowding and two campuses, trashed bathrooms and graffiti, lack of soap/toilet paper, vandalism, police presence for trespassing, and also mentions of new/well-kept buildings), while circle reviews rarely provide comparable concrete facility or neighborhood-safety descriptions.\"",\n  \""square entries report more punitive, uneven or discriminatory discipline and pervasive student social conflict than circle entries\"": \""This groups reports of disciplinary practice and social climate: square includes demeaning lunch-detention procedures, accusations that detentions disproportionately affect Black students, arbitrary rule enforcement ('make the rules up as they go'), strict phone/mentoring/lunch bans, and claims of universal student drama/bullying and social isolation, whereas circle contains fewer or less systemic discipline complaints.\"",\n  \""square entries provide more detailed accounts of classroom-level instructional practices, grading policies, workload, teacher qualifications, special‑education supports and technology/remote‑learning problems than circle entries\"": \""Square reviews contain concrete claims about nightly homework loads (1–5+ hours), lax late‑work/grading policies, AP classes treated non‑rigorously, science teacher qualification gaps, weak support for neurodiverse students, tutoring/office‑hour programs, and technology/online‑learning failures; circle reviews rarely offer this level of operational classroom detail.\"",\n  \""square entries include more explicit, varied reports about administration, governance, parent communication, staff recruitment/retention and family‑school interactions than circle entries\"": \""Square commentary spans active engaged principals and guidance counselors, reports of responsive handling of harassment incidents, criticisms of poor parent communication and adversarial interactions with families, leadership turnover and accusations of superintendent malfeasance, and district retention/low‑pay explanations for staffing problems — while circle reviews contain fewer or narrower governance and parent‑communication narratives.\""\n}""]",,37.89418315887451,5060,2496,3049,,[],['resp_0d9d4939a003b70c006a7256d7c99c819cb602d15ef79ce4ed'],True
gen|4|2,"[""{\n  \""square entries emphasize extensive advanced academic programs, AP/IB/CTE pathways, and measurable college/career outcomes more than circle entries\"": \""This bucket groups raw terms where square reviews list concrete program breadth and outcomes (AP, IB, dual‑enrollment, academies, STEAM/CTE, robotics, competition wins, on‑site college interviews, large scholarship & Ivy/Duke matriculation claims) while circle reviews omit or do not substantively describe such pathways (circle often lacks AP/IB/dual‑credit detail). Examples: square mentions “many AP classes,” “the entire IB Programme,” dual‑credit outcomes (graduating college early), Science Olympiad/Academic Decathlon awards, and large scholarship totals—patterns absent from circle.\"",\n  \""square entries report more safety incidents, student substance use, violent episodes, and physical/facility health hazards than circle entries\"": \""This bucket captures raw terms documenting concrete student safety and health failures in square reviews—unaddressed fights, sexual assault allegations, bomb threats, police presence, pervasive drug use/dealing, vaping, threats with weapons, asbestos/mold, unsanitary bathrooms, pest infestations and extreme HVAC problems—none of which circle reviews report. Examples: square claims “several rapists attend... administrators did absolutely nothing,” “bomb threats every other week,” “drugs run rampant,” “asbestos hanging from their ceilings,” and chronic bathroom/rodent problems, while circle makes no comparable safety/health allegations.\"",\n  \""square entries describe more administrative negligence, opaque/rigid policies, favoritism/nepotism, and poor counseling/guidance than circle entries\"": \""This bucket groups operational and leadership failures reported in square reviews: administrators who ignore problems or cover them up, rigid scheduling/policy enforcement, favoritism toward athletes/wealthy families, transcript/record errors, and ineffective or nonresponsive guidance/counseling that harms graduation and postsecondary advising. Examples: square alleges admins “turn a blind eye,” “hide all problems,” send bullied students to suspension, prioritize sports over discipline, have screwed up transcripts, and provide almost‑nonexistent college counseling—issues circle reviewers do not raise.\"",\n  \""square entries report more inconsistent or deficient teacher staffing, certification, and instructional practice problems than circle entries\"": \""This bucket collects raw terms focused on classroom‑level personnel and pedagogy: claims of uncertified teachers, high substitute use and turnover, teachers teaching outside their qualifications, poor professional development, visible in‑class disengagement, rote assignments/grade‑gaming, and variable access to tutoring/support. Examples: square alleges “Many teachers aren't even certified,” frequent substitutes harming continuity, teachers handing out packets or texting in class, ‘pass‑focused’ grading, and uneven after‑school support—whereas circle generally lacks these systemic teacher certification/continuity complaints.\"",\n  \""square entries report more pronounced social stratification, clique‑driven exclusion, racial/socioeconomic marginalization, and parental competitiveness/privilege shaping student opportunities than circle entries\"": \""This bucket contains raw terms describing school social ecology and community effects: pervasive cliques, bullying targeted at special‑education or minority students, nepotistic advantage for certain families, intense parent/peer competitiveness, small‑town gossip surveillance, and sociofinancial gatekeeping of opportunities. Examples: square notes “students are snotty with cliques,” “you have to be able to afford the real estate to attend,” racial stereotyping, and that ‘who you know’ determines access—social dynamics that circle reviews do not describe.\""\n}""]",,36.20877981185913,19157,1472,2224,,[],['resp_0f5b8a5374ad6f78006a7256d8d3d881a18d1e7b9d73be6d68'],True
gen|2|41,"[""{\n  \""square entries report more and deeper specialized academic, AP/IB/dual‑enrollment and extracurricular program offerings and documented college/career outcomes than circle entries\"": \""This bucket captures descriptions of substantial program breadth and measurable outcomes (IB diplomas, many AP classes, Dual Enrollment, JROTC, award‑winning band/arts, technical/CTE pathways, AP/college credits and Ivy/elite matriculations) that appear repeatedly in square (e.g., 'IB program…top notch', 'over half of the students have AP/dual‑enrollment options', 'several Ivy league students') but are largely absent or under‑evidenced in circle reviews.\"",\n  \""square entries report more frequent safety/behavior crises, unresolved bullying, substance use, fighting and uneven or biased discipline than circle entries\"": \""This bucket groups concrete accounts of student violence, daily fights, blood in halls, gang/drug problems, and complaints about inconsistent or preferential discipline (e.g., 'Fights every day…saw blood', 'Drugs are a huge problem…the administrators refuse to deal with it', 'upper middle class kids were treated like kings') that square reviewers report far more often than circle reviewers.\"",\n  \""square entries report more administrative dysfunction, turnover, poor recordkeeping, and accountability failures than circle entries\"": \""This cluster includes concrete operational/leadership failures—lost enrollment paperwork, high principal/administrator turnover, protection of underperforming staff, alleged nepotistic hires, and top‑down management problems (e.g., 'they lost the paperwork', '170 teachers leaving…blame leadership', 'principal's main job is to protect teachers') that square reviews attribute to leadership more than circle reviews do.\"",\n  \""square entries report more variability and concrete problems (and some strong examples) in student support services and school operational resources—special education compliance, counseling, tutoring, after‑school transport, nurse and facility condition—than circle entries\"": \""This bucket covers explicit statements about availability or failure of targeted supports and services (IEP noncompliance, insufficient mental‑health support, praised child study teams, Writing Center, no after‑school bus, full‑time nurse, outdated labs/overcrowding) found in square reviews (e.g., 'On my IEP… they don’t plan on following it'; 'Writing Center…during lunch'; 'no after school bus') whereas circle rarely documents these concrete service details.\"",\n  \""square entries describe stronger, more polarized community culture and parental engagement—either high pride/active volunteerism and fundraising OR entrenched localism, elitism and outsider exclusion—more than circle entries\"": \""This bucket groups social/community reports that co‑occur in square: vigorous parent/PTSA involvement and school pride (parents 'come out in droves to fundraise', 'tradition, history, great spirit') alongside accounts of program‑driven elitism, nepotism and exclusion ('IB causes division', 'unless your past 5 generations were born here you are an outsider', 'favorites were chosen'), a polarization less evident in circle reviews.\""\n}""]",,37.99902606010437,19171,1472,2112,,[],['resp_01e2b3540ea6f591006a7256d823048192adc89f367102444b'],True
gen|0|51,"[""{\n  \""square entries report more acute and frequent student safety, violence, substance‑use, and gang incidents than circle entries\"": \""This bucket captures concrete safety problems described in square reviews—regular fights, bomb threats, riots, pervasive drug use and vaping, gang activity, assaults, thefts and EMS dispatches—while circle reviews contain little or no comparable reporting of such severe on‑campus incidents. Example raw details: 'at least 3 bomb threats per year', 'Drugs are everywhere, even in class', 'Extremely high gang activity', and 'many serious assaults resulting in EMS'.\"",\n\n  \""square entries report more administrative dysfunction, favoritism, discipline‑avoidance, and governance problems than circle entries\"": \""This groups descriptions of leadership failure and governance issues in square reviews—administrators who ignore or blame victims, protect favored students or coaches, discourage parental involvement, retain unqualified staff, and prompt board/leadership scandals or litigation—contrasted with circle reviews that more often describe cooperative or involved staff. Illustrative items include: 'administration is afraid to tighten the screws', 'board of directors keep unworthy teachers', 'they clearly did NOT want parents to actually help', and named principal/vice‑principal misconduct or governance scandals.\"",\n\n  \""square entries describe stronger, more formalized advanced academic pathways and measurable outcomes (IB/AP/Honors/dual enrollment, national rankings) than circle entries\"": \""This bucket groups concrete programmatic claims in square reviews about institutionalized, high‑level pathways and outcome metrics—IB/IB dominance, Cambridge status, extensive AP/Honors offerings, dual‑credit/college matriculation rates and national/state rankings—which circle reviews generally do not document. Representative claims: 'Wall to Wall IB', 'one of only 20 International Cambridge Fellowship Centers', 'over 90% of graduates going to college', and 'ranked 4th on average in Atlanta'.\"",\n\n  \""square entries show greater variability and extremes in instructional quality, academic pressure, remediation needs, and grading/workload policies than circle entries\"": \""This bucket covers square reports that teachers and instruction range from excellent to incompetent, that workloads/pressure are intense (multi‑hour nightly homework, suicidality/mental‑health impacts), and that there are concrete remedial or grading issues (remedial college math, opaque grading, need for tutors), whereas circle reviews generally describe more consistent, caring instruction and less extreme pressure. Examples: '3–5 hours of homework EVERY NIGHT', 'teachers, as always, vary in quality', 'two requiring remedial level college math', and 'Student GRADES DO NOT REFLECT THEIR KNOWLEDGE'.\"",\n\n  \""square entries report more extensive facilities, extracurricular breadth, arts/music/athletics excellence, and classroom technology than circle entries\"": \""This bucket groups tangible resource and program breadth claims in square reviews—large numbers of clubs and no‑cut sports, award‑winning music/band programs, major athletic facilities and stadium investments, new arts buildings, and 1:1 student devices/Promethean boards—that contrast with circle reviews which more often note limited electives or lack of performing‑arts space. Sample items: 'about 100 different student clubs', '#2 in the state for their music program 4 years in a row', 'stadium of a staggering $60 million', and 'Every student is given a netbook'.\""\n}""]",,38.34600877761841,19546,1664,2378,,[],['resp_027c246878028970006a7256d7d28881a3aa3d6fb8c8adb77d'],True
gen|3|16,"[""{\n  \""square entries describe richer, formal advanced-academic and college/career pathways than circle entries\"": \""These reviews emphasize concrete program infrastructure (AP/IB/magnet tracks, concurrent enrollment, academies like 'Academy of Justice' or Running Start, documented college-credit classes and elite acceptances) that reviewers link to measurable college outcomes; circle reviews rarely name such formal pathways or postsecondary partnerships and instead focus on general instruction or single alumni anecdotes.\"",\n  \""square entries report more safety incidents, tolerated bullying, substance use, and physical violence than circle entries\"": \""Multiple square reviews recount assaults, daily fights, frequent lockdowns, vaping/drug odors, tolerated bullying (including racism/homophobia) and delayed or absent medical/parent notification, whereas circle reviews contain no comparable accounts of pervasive violence, substance problems, or institutional tolerance of such behavior.\"",\n  \""square entries report more administrative and operational dysfunction, poor communication, and leadership failures than circle entries\"": \""Square reviewers document scheduling and transportation breakdowns, transcript/registration errors, slow grading and confusing grading policies, front‑office rudeness, overloaded counselors, fiscal/austerity issues and politicalized leadership or corrective‑action sanctions; circle reviews instead describe organized community engagement, supportive principals, and fewer systemic office/operations failures.\"",\n  \""square entries describe more extensive, better‑resourced extracurricular/athletic programs and facilities (often sport‑focused) than circle entries\"": \""Square comments repeatedly list broad club offerings, high‑level band and athletics achievements, upgraded stadiums/gyms and active booster/parent support (and sometimes a noticeable prioritization of sports over arts/academics), whereas circle reviews do not report comparable breadth, facility investment, or championship‑level extracurriculars.\"",\n  \""square entries report greater variability, gatekeeping, and pressure in classroom instruction and assessment than circle entries\"": \""Square reviews contain repeated claims of uneven teacher preparation, large/imbalanced class loads, honors/AP gatekeeping, grade inflation coupled with high AP/test pressure, slow/missing grading, and favoritism that advantages high‑achievers—contrast with circle reviews that more often describe consistent teacher support and fewer systemic access/assessment abuses.\""\n}""]",,37.69623589515686,19201,1280,1737,,[],['resp_0d63a6f9299bfe60006a7256d888c481a3b180f934c334c7c6'],True
gen|1|34,"[""{\n  \""square entries report frequent physical violence, drug incidents, and aggressive security measures more than circle entries\"": \""This bucket groups reviews that describe repeated on-campus safety problems (daily/weekly fights, on‑campus drug use, bus safety incidents, gun and bomb-threat reports) and the school’s use of visible security responses (metal detectors, cameras, guards, random searches) — e.g., “there are physical fights here daily,” “kids doing drugs left and right,” and “metal detectors… random spot checks,” contrasts with Circle which contains no comparable accounts of frequent violence or such security protocols.\"",\n  \""square entries document a far broader array of specialized academic, CTE, arts, IB/AP and extracurricular programs with measurable awards and college/athletic outcomes more than circle entries\"": \""This bucket captures reviews listing concrete curricular and extracurricular breadth and outcomes — AP/IB counts, dual‑credit pathways, vocational certifications, award‑winning band/theater, athletic championships, and scholarship/National Merit metrics — e.g., “17 different Advanced Placement Courses,” “award winning music education,” “earned a full athletic scholarship,” whereas Circle rarely names such programmatic scope or quantified outcomes.\"",\n  \""square entries report pronounced academic tracking, favoritism, and unequal access to high‑quality programs/teachers more than circle entries\"": \""This bucket groups reports of segregation between honors/AP/arts tracks and regular classes, counselor/coach favoritism, nepotistic extracurricular selection, and counselors arranging extra tutoring for select students — e.g., “If your child gets into the Paideia program they have a chance at a good education… regular classes, forget it,” and “unless you’re in the ‘inner circle’…,” a pattern Circle does not describe.\"",\n  \""square entries report administrative protectionism, concealment, poor parent communication, and adversarial management more than circle entries\"": \""Reviews here allege administrators shield underperforming staff, avoid accountability, mishandle parent complaints, and sometimes behave disrespectfully or provoke litigation — e.g., “Principal’s main job is to protect teachers,” “lied to by office staff… talked down to by the principal,” and references to lawsuits — while Circle reviews more often describe prompt, accessible administration or do not report systemic protectionism.\"",\n  \""square entries report chronic facility, staffing, and operational resource shortfalls and misallocated spending more than circle entries\"": \""This bucket contains complaints about unsanitary/damaged facilities (vandalized restrooms, mold, poor maintenance), overcrowded/undersupplied classrooms, unfilled teacher positions, scheduling problems, and contentious resource choices favoring athletics over academics — e.g., “two restrooms open… rundown and disgusting,” “some of my classes don't even have teachers,” and “paid $1.7 mil for a new football turf” — issues Circle’s reviews generally do not raise.\""\n}""]",,38.4462251663208,19089,1792,2435,,[],['resp_075912af0610f49a006a7256d7e1a481a190d00df0facf8353'],True
gen|1|11,"[""{\n  \""square entries report more frequent and severe student-safety, behavior, and substance incidents than circle entries\"": \""This bucket groups reviews that describe ongoing fights, bullying, gang activity, everyday drug/vaping use, K‑9/drug searches, police escorts, lax or inconsistent enforcement, and students feeling unsafe (e.g., “Every single day there are at least 2–3 fights,” “kids open do drugs,” “multiple k‑9 unit drug searches”), contrasted with Circle reviews that do not report comparable safety breakdowns.\"",\n  \""square entries report greater administrative dysfunction, unresponsiveness, turnover, and accountability failures than circle entries\"": \""Includes reviews alleging principals/staff ignore or cover up complaints, lost records/IEPs, chronic non‑response to parents, centralized governance that blocks recourse, grade‑inflation or pressure, and frequent leader turnover (e.g., “The Principal and Assistant Principal cover up…,” “they lost her transcripts,” “turnover of principals in the past 4 years”), while Circle reviews lack these persistent administration-accountability complaints.\"",\n  \""square entries document more extensive advanced/specialized academic programs and measurable college‑prep outcomes than circle entries\"": \""Captures concrete, named curricular offerings and outcomes—AP/IB/honors, dual‑enrollment/early‑college credit, PLTW, arts or STEM magnets, National Merit recognition and explicit college-credit totals (e.g., “7 AP classes and UConn Calculus,” “15 COLLEGE CREDITS transferred,” “full IB program”)—whereas Circle reviews do not list comparable breadth or documented college-credit metrics.\"",\n  \""square entries describe more concrete facilities, extracurricular breadth, booster/community investment, and contested resource allocation than circle entries\"": \""Groups reviews that name recent renovations/new buildings, strong band/music/arts programs, stadium and travel opportunities, active booster support, parking/busing impacts, and also disputes about funding priorities (athletics vs arts) (e.g., “new arts and sciences facilities,” “THE BAND IS ALL THAT MATTERS!!!!,” “adding college classes and FINALLY getting a stadium!!!,” “sports are over‑funded while programs that teach real skills … struggle”), while Circle reviews rarely cite such specific facility or program-investment detail.\"",\n  \""square entries show larger within‑school variability in teacher/staff practice and student-facing supports (both strong, personalized help and overt misconduct/favoritism) than circle entries\"": \""This bucket covers reviews that simultaneously praise highly committed, credentialed, creative teachers, peer‑tutoring/study‑hall supports and targeted intervention, and also report unprofessional staff behavior, favoritism, bias, inconsistent instruction, or heavy substitute coverage (e.g., “AP teachers are the best,” “peer tutoring…evening before Math tests,” alongside “teachers curse at students,” “Culinary teacher throws chair at student,” and long‑term subs), a pattern of pronounced teacher‑level contrast not observed in Circle reviews.\""\n}""]",,38.56830906867981,19501,1536,2167,,[],['resp_0d9d76ee721b30a6006a7256d80aac819cae79280ae68b4634'],True
gen|2|53,"[""{\n  \""square entries report broader, structured advanced-academic and extracurricular programs (AP/IB, dual-enrollment, CTE, arts, academies) and stronger measurable college-prep outcomes than circle entries\"": \""These reviews repeatedly name specific programs and outcomes (e.g., “IB is exceptional,” multiple AP classes, “Pinnacle Early College,” CNA/EMT and CTE pathways, music/band awards, AP scores and scholarships), and cite concrete college placements and AP/IB credit; Circle reviews rarely list comparable named pathways, dual-credit options, or measurable outcome anecdotes.\"",\n  \""square entries report more severe and frequent student safety and conduct problems (bullying, fights, gang activity, drug dealing, suicides) than circle entries\"": \""Many Square reviewers describe violent or dangerous incidents and persistent misconduct—gang presence, hallway drug deals, stabbings, multiple fights, ongoing bullying tied to suicides—while Circle reviews do not document this level or frequency of safety incidents and largely omit gang/drug problem detail.\"",\n  \""square entries report more explicit administrative and staff failures, favoritism/nepotism, and mishandled complaints (unresponsive offices, rude principals, biased placements) than circle entries\"": \""Square reviews repeatedly allege favoritism toward athletes/legacy families and nepotistic placements (e.g., front‑row roles reserved for connected kids), name administrators as culpable (requests to replace principals, ‘tyrant’ principals), and describe rude, unresponsive office/counseling behavior and unresolved complaint handling—claims that Circle reviews generally do not make or make far less often.\"",\n  \""square entries report more chronic facility, capacity, and resource-allocation problems (overcrowding, trailers, construction disruption, maintenance failures, and athletics‑first funding) than circle entries\"": \""Square reviewers note severe overcrowding and infrastructure problems (trailets, 3,000+ enrollment, no heat/AC in some rooms, broken fire alarms, construction interfering with learning) and cite inequitable spending priorities (multi‑million athletic upgrades vs program cuts), whereas Circle reviews rarely describe such large-scale capacity, safety‑critical maintenance, or district funding allocation crises.\"",\n  \""square entries exhibit greater internal inconsistency and polarized student experiences (sharp contrasts in teacher quality, special‑education support, program quality, and postsecondary outcomes) than circle entries\"": \""Square contains strongly conflicting accounts—some reviewers praise caring, high‑quality teachers and exceptional programs while others describe incompetence, special‑education neglect, and students who fail to be prepared for college—producing a polarized mosaic of outcomes; Circle reviews are comparatively more uniform in their characterization of the school.\""\n}""]",,38.287113904953,19557,1856,2405,,[],['resp_00b1ed7c7a33163a006a7256d82698819289ec0ef98738bb02'],True
gen|0|28,"[""{\n  \""square entries report more acute safety incidents, weapons, gangs, and physical violence than circle entries\"": \""This bucket captures reviews that describe immediate, high‑severity safety problems inside or near school grounds (stabbings, gun/AR‑15 incidents, police raids, sexual assaults/coercion, frequent hallway fights, open drug use, gang activity, students transferred out for safety). Examples: square mentions a student bringing an AR‑15, a stabbing, 'gangs working inside the school,' 'trash can fire' and families transferring children for safety; circle contains no comparable acute weapon/assault/gang incidents.\"",\n  \""square entries document more concrete advanced-academic programs and measurable college/career outcomes than circle entries\"": \""This groups reviews that list specific rigorous curricular opportunities and tracked, measurable postsecondary results (AP/IB offerings, dual‑enrollment/college credits, PLTW/CAS/gifted programs, career academies/health/ROTC, and named elite matriculations or scholarship totals). Examples: square cites IB/AP/dual enrollment, students getting 33–125 college credits, National Merit Scholars, and admits to Yale/Princeton/Stanford; circle typically lacks these concrete program/outcome claims or only gives generic college‑readiness assertions.\"",\n  \""square entries describe broader, higher‑profile extracurricular and athletics programs and booster-supported achievements than circle entries\"": \""This bucket groups reviews emphasizing a wide, accomplished activity ecosystem—award‑winning bands, national choir/ranking, robotics champions, championship athletics, many clubs, stadium investments and active booster funding—claims that circle reviews do not match. Examples: square lists a #1 robotics design award, consistently award‑winning band, CIF football, new auditorium/stadium and active boosters; circle mentions sports or programs far less often and with fewer documented achievements.\"",\n  \""square entries report more administrative and operational dysfunction (leadership turnover, policy inconsistency, poor communication, staffing instability, resource misallocation) than circle entries\"": \""This groups reviews focused on governance and day‑to‑day operations problems such as repeated principal turnover, phone/email non‑response, inconsistent discipline (either arbitrary suspensions or retention‑driven leniency), grade‑inflation/appeal systems, high teacher turnover, misused funds, broken paid programs and bussing/logistics failures. Examples: square details 'phone system is horrendous,' 'many teachers come and go,' 'appeals always favor students,' and 'pay for AP exams but can’t fix bathrooms'; circle offers far fewer such procedural/operational complaint specifics.\"",\n  \""square entries report more pervasive social exclusion and systemic inequity (race/class/gender/religion/ideology‑based favoritism, segregation, poor integration of newcomers and minorities, and disabled‑student mistreatment) than circle entries\"": \""This bucket captures reviews describing entrenched discriminatory or exclusionary dynamics—socioeconomic/preppy cliques, racial self‑segregation and explicit racism, sexism in athletics, religious/political bias, favoritism toward insiders or affluent demographics, and reports of IEP/noncompliance or special‑needs mistreatment. Examples: square alleges 'segregated school,' 'unless you are rich or Scandinavian you are invisible,' 'staff discriminate,' and 'IEPs not followed'; circle contains little or no comparable reporting of systemic, identity‑based exclusion.\""}""]",,38.72025394439697,19526,1600,2345,,[],['resp_057e53ac56042c99006a7256d79fec819e9cd94f1163360261'],True
gen|3|27,"[""{\n  \""square entries exhibit stronger, more extensive college‑preparatory and advanced academic programming than circle entries\"": \""These reviews describe concrete, school‑level advanced offerings and outcomes (AP/IB/honors, dual‑enrollment, formal AVID/Smart Block supports, college advisors and recruiter visits, measurable matriculation rates and awards) that are repeatedly present in square but absent or vague in circle (examples: dual enrollment/early college programs, College Board recognition for AP access, claims like “98% go to college” and Ivy/HYPSM matriculation).\"",\n\n  \""square entries report more pervasive student safety, bullying, substance‑use, and severe misconduct incidents — and more documented failures to handle them — than circle entries\"": \""Square reviews repeatedly cite cyberbullying, physical assaults and hospitalizations, theft, gang/drug problems, sexual harassment/abuse allegations, arson/lockdowns and students’ suicidal statements, plus staff dismissing or mishandling reports (examples: stolen phones, students beaten and hospitalized, pedophile teacher allegations, multiple lockdowns, staff saying victims were 'faking').\"",\n\n  \""square entries document more active, individualized teacher‑ and staff‑led student supports and remediation than circle entries\"": \""Square reviews often recount hands‑on interventions — teacher review sessions, after‑school programs (SOAR, MASH, homework centers), targeted remediation and test prep, college counseling and staff actions that ‘saved’ graduations — whereas circle rarely supplies these concrete, personalized support examples (examples: teachers offering Google‑meets, AVID program, guidance helping with financial aid and recruiter visits).\"",\n\n  \""square entries describe more administrative dysfunction, punitive governance, and poor parent communication (including favoritism and policy controversies) than circle entries\"": \""Square reviews contain frequent, specific complaints about leadership and policies — absent/hostile principals, punitive attendance/detention practices, inconsistent enforcement, gatekeeping waivers, uniform fights, CPS threats, office rudeness and accusations of hidden agendas or financial misallocation — while circle reviews lack comparable governance controversy detail and often report more cooperative administration. \"",\n\n  \""square entries emphasize greater extracurricular breadth, athletic prominence, booster‑funded facility investment, and visible resource allocation issues than circle entries\"": \""Square reviews enumerate wide extracurricular offerings and high‑profile program success (marching band, state football championships, JROTC, DECA/FBLA, theater), booster‑driven stadium/field upgrades and 1:1 tech or renovated buildings — and also note crowding, trailers, or unequal spending (sports prioritized over academics/arts) — a level of program/facility detail that circle reviews do not provide.\""\n}""]",,37.39940309524536,19647,1344,1899,,[],['resp_0e2e91b67ac842ab006a7256d8951081a1a3005ac90d29e413'],True
